iter	F1	Logloss
834	1	1.851902157e-05
835	1	1.848409424e-05
836	1	1.846447727e-05
837	1	1.84556714e-05
838	1	1.845683814e-05
839	1	1.844560245e-05
840	1	1.843823984e-05
841	1	1.843159084e-05
842	1	1.842968195e-05
843	1	1.840495736e-05
844	1	1.83922909e-05
845	1	1.837384424e-05
846	1	1.835937236e-05
847	1	1.835453234e-05
848	1	1.833477979e-05
849	1	1.830433032e-05
850	1	1.76831222e-05
851	1	1.767934545e-05
852	1	1.764281429e-05
853	1	1.763789399e-05
854	1	1.763090425e-05
855	1	1.762800523e-05
856	1	1.762846372e-05
857	1	1.760807606e-05
858	1	1.759998023e-05
859	1	1.759387356e-05
860	1	1.759008076e-05
861	1	1.757944093e-05
862	1	1.756712056e-05
863	1	1.7554331e-05
864	1	1.755051322e-05
865	1	1.754496673e-05
866	1	1.753099615e-05
867	1	1.752754231e-05
868	1	1.752196193e-05
869	1	1.751602653e-05
870	1	1.75108315e-05
871	1	1.750384532e-05
872	1	1.74857733e-05
873	1	1.747481948e-05
874	1	1.747061457e-05
875	1	1.746287732e-05
876	1	1.744591496e-05
877	1	1.741733335e-05
878	1	1.74163236e-05
879	1	1.74104328e-05
880	1	1.740215857e-05
881	1	1.738503208e-05
882	1	1.737854185e-05
883	1	1.737548406e-05
884	1	1.733551511e-05
885	1	1.73302844e-05
886	1	1.731280824e-05
887	1	1.731229266e-05
888	1	1.731373057e-05
889	1	1.730896013e-05
890	1	1.730270718e-05
891	1	1.72995477e-05
892	1	1.728056941e-05
893	1	1.727685688e-05
894	1	1.727371524e-05
895	1	1.726874678e-05
896	1	1.722699204e-05
897	1	1.721349779e-05
898	1	1.720581228e-05
899	1	1.718257199e-05
900	1	1.716376139e-05
901	1	1.716791814e-05
902	1	1.714800859e-05
903	1	1.711148457e-05
904	1	1.709743549e-05
905	1	1.708365045e-05
906	1	1.707816284e-05
907	1	1.706887529e-05
908	1	1.706756047e-05
909	1	1.70410608e-05
910	1	1.701885523e-05
911	1	1.70121206e-05
912	1	1.700314346e-05
913	1	1.699894034e-05
914	1	1.698415447e-05
915	1	1.697846526e-05
916	1	1.696339038e-05
917	1	1.695860745e-05
918	1	1.69450918e-05
919	1	1.693841068e-05
920	1	1.693365095e-05
921	1	1.689018713e-05
922	1	1.688332761e-05
923	1	1.686761406e-05
924	1	1.685915785e-05
925	1	1.685603405e-05
926	1	1.685069094e-05
927	1	1.682743638e-05
928	1	1.682568092e-05
929	1	1.682216107e-05
930	1	1.681515169e-05
931	1	1.680728778e-05
932	1	1.680526293e-05
933	1	1.67987959e-05
934	1	1.679282125e-05
935	1	1.678815606e-05
936	1	1.677904513e-05
937	1	1.677573044e-05
938	1	1.677240861e-05
939	1	1.675586193e-05
940	1	1.675617056e-05
941	1	1.6727159e-05
942	1	1.672129318e-05
943	1	1.671715606e-05
944	1	1.671504914e-05
945	1	1.670959008e-05
946	1	1.669357324e-05
947	1	1.667915844e-05
948	1	1.666493989e-05
949	1	1.665063035e-05
950	1	1.664520518e-05
951	1	1.661667708e-05
952	1	1.66061764e-05
953	1	1.658512688e-05
954	1	1.658489317e-05
955	1	1.658645418e-05
956	1	1.65796464e-05
957	1	1.657447634e-05
958	1	1.655323414e-05
959	1	1.655121286e-05
960	1	1.650175477e-05
961	1	1.649847933e-05
962	1	1.649527881e-05
963	1	1.648748269e-05
964	1	1.648793583e-05
965	1	1.647159431e-05
966	1	1.645899385e-05
967	1	1.645638027e-05
968	1	1.645088731e-05
969	1	1.643321313e-05
970	1	1.641276481e-05
971	1	1.639691211e-05
972	1	1.639227547e-05
973	1	1.639273039e-05
974	1	1.63798766e-05
975	1	1.637553611e-05
976	1	1.635665415e-05
977	1	1.635307186e-05
978	1	1.632976735e-05
979	1	1.632751593e-05
980	1	1.632111669e-05
981	1	1.561114875e-05
982	1	1.559509802e-05
983	1	1.559319448e-05
984	1	1.559260576e-05
985	1	1.558802085e-05
986	1	1.55812773e-05
987	1	1.558343773e-05
988	1	1.555971576e-05
989	1	1.554970925e-05
990	1	1.55453527e-05
991	1	1.552756434e-05
992	1	1.552689177e-05
993	1	1.548754009e-05
994	1	1.548912073e-05
995	1	1.54855313e-05
996	1	1.547988134e-05
997	1	1.5455576e-05
998	1	1.539490898e-05
999	1	1.539437734e-05
